"绲","gor"
"辊","gor"
"蓘","gor"
"滚","gor"
"裷","yon|kyor"
"蔉","gor"
"滾","gor"
"緄","gor"
"輥","gor"
"磙","gor"
"鲧","gor"
"緷","for|gor|fiul"
"鯀","gor"
"琯","gol|guar"
"棍","for"
"睔","for|gol|lor"
"睴","for|gol"
"璭","gol"
"謴","gol"
"呙","koe"
"埚","gua"
"郭","guak"
"崞","guak"
"聒","guat"
"楇","gua"
"锅","gua"
"瘑","gua"
"蝈","guok|goek"
"嘓","goek"
"濄","ua"
"鍋","gua"
"蟈","guok|goek"
"鐹","guax|guah"
"国","guok"
"掴","goek"
"國","guok"
"帼","goek|goy"
"腘","goek|guok"
"摑","goek"
"聝","goek"
"蔮","goy"
"幗","goek|goy"
"漍","goek"
"慖","goek|goy"
"虢","goak"
"馘","goek|guok"
"果","guax"
"菓","guax"
"猓","guax"
"馃","guax"
"惈","guax"
"椁","guak"
"槨","guak"
"蜾","guax"
"裹","guax|guah"
"粿","guax"
"輠","fuax|foj|foax|guax"
"餜","guax"
"过","guah|gua"
"過","guah|gua"
"哈","heop|qeop"
"铪","geop"
"鉿","geop"
"蛤","geop"
"还","foan|xyen"
"孩","feoi"
"骸","faei"
"還","foan|xyen"
"胲","geoi"
"海","heoj"
"醢","heoj"
"亥","feoj"
"骇","faej"
"氦","feoj"
"害","fay"
"餀","hay"
"駭","faej"
"駴","faej"
"嚡","fae"
"顸","han|qat|qal"
"蚶","ham"
"頇","han|qat|qal"
"酣","fam"
"谽","heom"
"憨","ham|fab"
"馠","heom"
"魽","fam"
"鼾","han|fal"
"邗","fan|gan"
"邯","fan|fam"
"含","feom"
"咁","gam"
"肣","feom|feof"
"函","faem|feom"
"唅","feob|heom"
"浛","feob"
"圅","feom"
"琀","feob"
"梒","feom"
"晗","feom"
"焓","feom"
"涵","feom|feof"
"韩","fan"
"寒","fan"
"甝","fam"
"筨","feom"
"蜬","feom|geom"
"鋡","feom"
"韓","fan"
"罕","har|hal"
"喊","haf|faef|haef"
"蔊","har"
"豃","haaf"
"闞","kab|haef|haab"
"汉","hal"
"闬","fal"
"汗","fal|fan|gan"
"旱","far"
"垾","fal"
"捍","fal|faar"
"莟","feob|feof"
"悍","fal"
"菡","feof"
"閈","fal"
"釬","fal"
"焊","fal|har"
"淊","feof|aeb|aem|yief"
"睅","foar"
"皔","far"
"馯","fal|kaan"
"颔","feof|feom"
"撖","faaf|kaef|keom"
"蜭","feob|feof"
"漢","hal"
"暵","har|hal"
"銲","fal"
"熯","har|hal|nier"
"撼","feof"
"螒","fal"
"翰","fal|fan"
"頷","feof|feom"
"澣","fuar"
"憾","feob"
"駻","fal"
"顄","feom|feof"
"雗","fal"
"譀","fab|haab|haap"
"瀚","fal"
"鶾","fan"
"夯","haq|bhor|haog"
"行","faaq|faq|faac|fac"
"苀","faq|gaq"
"迒","faq|gaq"
"杭","faq"
"绗","faac"
"蚢","faq|fag|kac"
"笐","fac|gaq"
"航","faq"
"颃","faq|kac"
"筕","faq|faaq"
"絎","faac"
"頏","faq|kac"
"魧","faq|gaq"
"沆","fag|faq"
"蒿","hau"
"薅","hau"
"嚆","haau"
"呺","heeu"
"蚝","fau|ciy"
"毫","fau"
"嗥","fau"
"獆","fau"
"噑","fau"
"豪","fau"
"獋","fau"
"諕","hoak|haah"
"壕","fau"
"嚎","fau"
"濠","fau"
"蠔","fau"
"好","hav|haw"
"郝","hak|cjek|sjek"
"号","faw|fau"
"昊","fav"
"昦","fav"
"秏","haw|hoy"
"耗","haw"
"浩","fav|geop"
"晧","fav"
"皓","fav"
"鄗","fav|hak|kaau"
"號","faw|fau"
"滈","fav|haok"
"暤","fav"
"暭","fav"
"薃","fav"
"翯","faok|fok|haok"
"颢","fav"
"顥","fav"
"鰝","fav|hak"
"灏","fav|geof"
"灝","fav|geof"
"诃","ha"
"抲","ha"
"呵","ha|hah"
"欱","haep|heop"
"喝","hat|aay"
"訶","ha"
"嗬","fa"
"蠚","hak|teak"
"禾","fua"
"合","feop|geop"
"何","fa|fax"
"咊","fua"
"和","fua|fuah"
"劾","feok|feoy|kaey"
"河","fa"
"曷","fat"
"狢","fak"
"饸","gaep"
"阂","qeoy"
"籺","fet"
"紇","fet|feot"
"盍","fap"
"荷","fa|fax"
"核","faek|fet"
"盉","fua|fuah"
"菏","fa|ga"
"龁","fet|feot"
"盒","feop"
"涸","fak"
"颌","geop|feof"
"楁","faak"
"毼","fat"
"鉌","fua"
"貈","fak"
"鲄","fa"
"詥","feop"
"阖","fap"
"閡","qeoy"
"熆","fap"
"頜","feof|geop"
"翮","faek"
"篕","fap"
"魺","fa"
"餲","fat|at|eey|aay"
"鞨","fat|xjet"
"礉","kaau|kaaw"
"齕","fet|feot"
"闔","fap"
"覈","faek|fet"
"龢","fua"
"佫","fak"
"垎","faak"
"贺","fah"
"焃","hoek"
"賀","fah"
"嗃","hak|haau|haaw"
"赫","haak"
"麧","feot"
"鹖","fat"
"熇","hak|huk|hok|kaw"
"褐","fat"
"鹤","fak"
"壑","hak"
"爀","haak"
"燺","kav"
"鶡","fat"
"鶴","fak"
"齃","at"
"黑","heok"
"嗨","heoi"
"嘿","heok"
"潶","heok"
"拫","feon"
"痕","feon"
"鞎","feon"
"佷","feor"
"很","feor"
"狠","feor"
"詪","fer|geor|geol"
"恨","feol"
"亨","haaq|paaq|hiag"
"哼","haaq"
"悙","haaq"
"脝","haaq"
"恒","feoq"
"恆","feoq"
"珩","faaq"
"桁","faq|faaq"
"胻","faq|faaq|faac"
"横","foaq|foac|guaq"
"橫","foaq|foac|guaq"
"衡","faaq"
"蘅","faaq"
"叿","huq"
"轰","hoeq|hoec"
"訇","hoeq|fuen"
"烘","huq|fuq|fuc|huc"
"揈","hoeq"
"焢","huq"
"渹","hoeq"
"谾","haoq|huq"
"薨","huoq"
"輷","hoeq|hoec"
"嚝","hoaq"
"鍧","hoeq"
"轟","hoeq|hoec"
"仜","fuq"
"弘","fuoq"
"屸","luq"
"红","fuq"
"玒","gaoq|guq"
"吰","foeq"
"闳","foeq"
"宏","foeq"
"纮","foeq"
"苰","fuoq"
"泓","oeq"
"宖","foeq|oeq"
"垬","fuq"
"荭","fuq"
"虹","fuq|gaoc|guc"
"竑","foeq"
"洪","fuq"
"紅","fuq"
"耾","foeq"
"翃","foeq"
"浤","foeq"
"紘","foeq"
"鸿","fuq|fug"
"紭","foeq"
"葓","fuq"
"葒","fuq"
"閎","foeq"
"舼","gvoq"
"鈜","foeq"
"渱","fuq"
"谼","fuq"
"鞃","fuoq"
"鉷","fuq"
"魟","fuq|huq|guq"
"蕻","fuc"
"黉","foaq"
"彋","foeq|foaq"
"鴻","fuq|fug"
"黌","foaq"
"哄","fuc|faoc"
"嗊","hug"
"讧","fuq"
"訌","fuq"
"閧","faoc|fuc"
"澒","fug"
"澋","foag"
"鬨","faoc|fuc"
"齁","hu"
"侯","fu"
"矦","fu"
"葔","fu"
"喉","fu"
"帿","fu"
"猴","fu"
"睺","fu|fuh"
"銗","fu"
"瘊","fu"
"骺","fu"
"篌","fu"
"糇","fu"
"翭","fu"
"鍭","fu|fuh"
"餱","fu"
"鯸","fu"
"吽","hux"
"吼","hux|huh"
"后","fux|fuh"
"郈","fux"
"厚","fux|fuh"
"垕","fux"
"逅","fuh"
"後","fux"
"候","fuh"
"鄇","fu|fuh"
"堠","fuh"
"豞","huh"
"鲎","fuh|ok"
"鲘","fuh"
"鮜","fuh"
"鱟","fuh|ok"
"乎","fo"
"苸","ho"
"昒","hot|miut"
"呼","ho"
"曶","hot"
"忽","hot"
"轷","ho"
"烀","ho"
"恗","ho"
"匫","hot"
"虖","fo|hyo|ho"
"唿","hot"
"淴","ot"
"惚","hot"
"軤","ho"
"雐","ho"
"嘑","ho"
"滹","ho"
"寣","hot"
"歑","ho"
"幠","ho"
"膴","ho|myo|myox"
"謼","ho|hoh"
"囫","hot"
"狐","fo"
"弧","fo"
"瓳","fo"
"胡","fo"
"壶","fo"
"壷","fo"
"斛","fuk"
"焀","fuk"
"搰","fot"
"壺","fo"
"葫","fo|ho"
"鹄","fok"
"猢","fo"
"湖","fo"
"瑚","fo"
"煳","fo"
"蔛","fuk"
"鹕","fo"
"槲","fuk"
"蝴","fo"
"箶","fo"
"衚","fo"
"魱","fo"
"糊","fo"
"螜","fuk"
"縠","fuk"
"醐","fo"
"頶","fok"
"觳","fuk|kaok"
"餬","fo"
"鵠","fok"
"鬍","fo"
"鶘","fo"
"虍","ho"
"汻","hag"
"虎","hox"
"浒","hox"
"萀","hox"
"唬","haah|goak"
"許","hiox"
"琥","hox"
"滸","hox"
"戸","fox"
"互","foh"
"戶","fox"
"户","fox"
"冱","foh"
"护","foh"
"沪","fox"
"帍","fox"
"枑","foh"
"昈","fox"
"岵","fox"
"怙","fox"
"戽","fox|hox|hoh"
"祜","fox"
"笏","hot"
"瓠","foh|fo"
"扈","fox"
"婟","fox|foh"
"鄠","fox"
"滬","fox"
"嫭","foh"
"熩","fox"
"擭","foh|fuak|yaak"
"濩","foh|fuak|yaak"
"簄","fox"
"鍙","huk"
"嚛","huk|hok"
"鹱","uak"
"護","foh"
"鳠","foek|foh|foah"
"韄","foh"
"頀","foh"
"鸌","uak"
"鱯","foek|foh|foah"
"花","hoa"
"砉","hoak|huek"
"蘤","fuex"
"划","foek|foa|hoek|guax|guah"
"华","foa|foah|hoa"
"哗","hoa|foa"
"姡","fuat|foat"
"骅","foa"
"華","foa|foah|hoa"
"铧","foa"
"猾","foet"
"滑","foet|fot|got"
"嘩","foa|hoa"
"磆","foet"
"螖","foet"
"鋘","foa|qo"
"鏵","foa"
"驊","foa"
"鷨","foa|hoa"
"化","hoah"
"杹","hoah"
"画","foeh|foek"
"话","foay"
"桦","foah|foa"
"崋","foa|foah"
"婳","foek"
"畫","foeh|foek"
"觟","foax"
"話","foay"
"摦","foah"
"樺","foah|foa"
"劃","foek|hoek"
"諣","hoeh|hoah"
"澅","foeh"
"嫿","foek"
"黊","foeh|fuei|foax"
"繣","foeh|hoek"
"蘳","foax|hye"
"怀","foei"
"佪","foi"
"徊","foi"
"淮","foei"
"槐","foei|foi"
"踝","foax"
"褢","foei"
"褱","foei"
"瀤","foei|oei"
"懷","foei"
"櫰","foei|goi"
"蘹","foei"
"坏","foey|goey|poi"
"咶","foat|hoay|hoey"
"壞","foey|goey"
"蘾","foey"
"欢","huan|gual"
"欥","yit|yyit"
"鴅","huan"
"懁","guel"
"酄","huan"
"嚾","hual"
"獾","huan"
"懽","huan|gual"
"歡","huan"
"貛","huan"
"讙","hyon|huan"
"驩","huan"
"环","foan"
"荁","fuan"
"峘","feoq|fuan"
"狟","fuan"
"洹","fuan|fyon"
"桓","fuan"
"萈","fuan"
"萑","fuan|zvi"
"雈","fuan"
"寏","fuan"
"絙","fuan|geoq"
"貆","fuan|hyon|huan"
"綄","fuan|fuar"
"锾","foan"
"圜","foan|fyan"
"阛","foan"
"澴","foan"
"寰","foan|fuel"
"缳","foal|fuer"
"環","foan"
"豲","fuan"
"鍰","foan"
"镮","foan"
"糫","foan"
"繯","foal|fuer"
"轘","foan|foal"
"闤","foan"
"鬟","foan"
"瓛","fuan"
"睆","foar"
"缓","fuar"
"緩","fuar"
"幻","foel"
"肒","fual"
"奂","hual"
"奐","hual"
"宦","foal"
"换","fual"
"唤","hual"
"圂","fol"
"涣","hual|huay"
"浣","fuar"
"患","foal"
"焕","hual"
"逭","fual"
"換","fual"
"喚","hual"
"嵈","fuar"
"痪","tuar"
"渙","hual|huay"
"豢","foal"
"煥","hual"
"瘓","tuar"
"漶","fual"
"槵","foal"
"鲩","foar"
"擐","foal|goan"
"鯇","foar"
"鰀","fuar"
"鯶","for"
"巟","huaq"
"肓","huaq"
"荒","huaq|huac"
"衁","huaq"
"慌","huag"
"皇","fuaq"
"黄","fuaq"
"偟","fuaq"
"凰","fuaq"
"隍","fuaq"
"堭","fuaq"
"揘","fyiq"
"黃","fuaq"
"葟","fuaq"
"喤","foaq|hoaq"
"崲","fuaq"
"遑","fuaq"
"徨","fuaq"
"湟","fuaq"
"惶","fuaq"
"媓","fuaq"
"瑝","foaq"
"煌","fuaq"
"锽","foaq"
"獚","fuaq"
"潢","fuaq|fuac"
"璜","fuaq"
"蝗","fuaq|foaq|foac"
"篁","fuaq"
"艎","fuaq"
"磺","fuaq"
"諻","hoaq"
"癀","fuaq"
"蟥","fuaq"
"簧","fuaq"
"鍠","foaq"
"餭","fuaq"
"鳇","fuaq"
"趪","fuaq"
"韹","fuaq|foaq"
"騜","fuaq"
"鐄","foaq"
"鰉","fuaq"
"鱑","fuaq"
"怳","hyag"
"恍","guaq|huag"
"晃","fuag"
"谎","hyag|huag"
"幌","fuag"
"詤","hyag|huag"
"謊","hyag|huag"
"櫎","fuag"
"滉","fuag"
"榥","fuag"
"皝","fuag"
"灰","hoi"
"诙","koi"
"挥","hyoi"
"虺","hoei|hyoj|hoi"
"咴","hue"
"恢","koi"
"袆","hyoi"
"珲","fon"
"豗","hoi"
"晖","hyoi"
"婎","hyi|hyih"
"揮","hyoi"
"辉","hyoi|fon|for"
"隓","hye"
"翚","hyoi"
"楎","fon|hyoi"
"暉","hyoi"
"詼","koi"
"煇","fon|for|hyoi"
"睳","huei"
"幑","hyoi"
"輝","hyoi"
"噅","hue"
"麾","hue"
"翬","hyoi"
"徽","hyoi"
"隳","hye"
"瀈","hyoi"
"鰴","hyoi"
"回","foi|foy"
"茴","foi"
"迴","foi|foy"
"洄","foi"
"蛕","foi|hoj"
"蛔","foi"
"烠","foi"
"悔","hoj|hoy"
"毀","huex|hueh"
"毁","huex|hueh"
"毇","huex"
"檓","huex"
"燬","huex"
"譭","huex"
"卉","hyoy|hyoj"
"汇","foj|fyoy|koei"
"会","fuay|guay"
"讳","hyoy"
"泋","hyoy"
"荟","uay"
"哕","huay|yot|yat"
"浍","guay"
"诲","hoy"
"芔","hyoy"
"绘","fuay"
"恚","yeh"
"贿","hoj"
"烩","fuay"
"彗","xyey|xyih|fyiy"
"晦","hoy"
"秽","yay"
"惠","fuey"
"喙","hyay"
"翙","huay"
"阓","foy"
"缋","foy"
"匯","foj|koei"
"賄","hoj"
"颒","hoy"
"會","fuay|guay"
"詯","foy|hoy"
"彚","fyoy"
"彙","fyoy"
"蔧","xyih"
"嘒","huey"
"誨","hoy"
"瘣","foj"
"慧","fuey"
"蕙","fuey"
"槥","xyey|fyiy"
"暳","huey"
"潓","fuey"
"憓","fuey"
"薉","yay"
"薈","uay"
"橞","fuey"
"殨","foy"
"噦","huay|yot|yat"
"獩","yay"
"諱","hyoy"
"澮","guay"
"嬒","uay|uat"
"璯","koay"
"檜","guay|fuay|guat"
"篲","xyey"
"餯","hyay"
"燴","fuay"
"嚖","huey"
"瞺","uay"
"蟪","fuey"
"穢","yay"
"繢","foy"
"櫘","syey"
"翽","huay"
"譓","fuey"
"繪","fuay"
"闠","foy"
"儶","fuey"
"鏸","fuey"
"譮","haey"
"靧","hoy"
"鐬","huay"
"韢","cyey"
"孈","foeh|hyeh|yiex|yyix"
"顪","hyay"
"昏","hon"
"荤","hiun"
"阍","hon"
"惛","hon|hor|hol"
"婚","hon"
"葷","hiun"
"棔","hon"
"殙","hon"
"睧","mein|min"
"閽","hon"
"忶","fon|fiul"
"浑","fon|for"
"馄","fon"
"混","for"
"堚","fon"
"渾","fon|for"
"琿","fon"
"魂","fon"
"餛","fon"
"鼲","fon"
"诨","qol"
"俒","fon|fol"
"倱","for"
"掍","for"
"溷","fol"
"慁","fol"
"諢","qol"
"剨","hoek"
"耠","feop"
"锪","hot"
"劐","huak"
"鍃","hot"
"豁","huat"
"佸","fuat|guat"
"活","fuat|guat"
"秳","fuat"
"趏","goat|kaat"
"火","huax"
"灬","huax"
"伙","foex|fuax|huax"
"邩","huax"
"钬","huax"
"鈥","huax"
"漷","hoak|kuak"
"夥","foex|fuax"
"或","fuok"
"货","huah"
"咟","foek"
"捇","hoek"
"获","foek|fuak"
"眓","huat"
"俰","fuah"
"掝","hoek"
"貨","huah"
"祸","fuax"
"惑","fuok"
"湱","hoek|hoak"
"禍","fuax"
"嗀","haok|huk"
"膕","goek|guok"
"奯","huat"
"霍","huak"
"嚄","foak"
"獲","foek"
"檴","fuak|foah"
"雘","uak"
"謋","hoak"
"矆","hyak"
"镬","fuak"
"穫","fuak"
"攉","huak"
"藿","huak"
"嚯","huak"
"蠖","uak"
"瀖","huak"
"臛","hok"
"矐","hak|huak"
"鑊","fuak"
"癨","huak"
"靃","huak|syex"
"丌","gii"
"讥","gioi"
"击","gek"
"叽","gioi"
"饥","ge|gioi"
"玑","gioi"
"圾","seop"
"芨","geip"
"机","gioi|ge|gex"
"乩","gei"
"刏","gjoi|gioi|goy"
"肌","ge"
"矶","gioi"
"鸡","gei"
"枅","gei"
"咭","hit|kaet"
"剞","geex"
"唧","zik|zit"
"积","ziek|zieh"
"笄","gei"
"飢","ge"
"屐","grek"
"姬","gii|yii"
"基","gii"
"赍","zei|zi"
"攲","gee|geex|kee"
"犄","ee"
"嵇","fei"
"缉","cip"
"畸","gee"
"跻","zei|zey"
"稘","gii"
"箕","gii"
"僟","gioi"
"踦","geex|kee"
"嘰","gioi"
"稽","gei|kej"
"躸","gee"
"觭","kee|keex"
"齑","zei"
"緝","cip"
"畿","gjoi"
"璣","gioi"
"機","gioi"
"墼","gek"
"積","ziek|zieh"
"錤","gji|gii"
"激","gek|gew"
"憿","geu"
"禨","gioi|gioy"
"隮","zei|zey"
"賷","zei"
"擊","gek"
"磯","gioi"
"羁","gee"
"櫅","zei"
"雞","gei"
"譏","gioi"
"鐖","gioi"
"饑","gioi"
"鞿","gioi"
"躋","zei|zey"
"鷄","gei"
"齎","zei|zi"
"羇","gee"
"齏","zei"
"羈","gee"
"鸄","fek|gek|gew"
"亼","jip"
"及","grip"
"伋","geip"
"吉","git"
"岌","qeip"
"彶","geip"
"汲","geip"
"级","geip"
"极","ghik|grep|gjap"
"即","zik"
"郆","git"
"佶","grit"
"亟","gik|kiy"
"笈","grip|grep|gjap|caep"
"卽","zik"
"急","geip"
"姞","grit"
"級","geip"
"揤","zik|jit"
"疾","jit"
"卙","cjip"
"楖","zik|zit|zeit"
"谻","geek"
"庴","ziek|jiek"
"極","ghik"
"棘","gik"
"殛","gik"
"戢","zeip"
"集","jip"
"湒","zip"
"趌","grit|geet|git|kit"
"塉","jiek"
"蒺","jit"
"楫","ziep"
"辑","jip"
"蝍","zet|zik|zit"
"嵴","ziek"
"愱","jit"
"嫉","jit|jih"
"耤","jiek"
"槉","jit"
"膌","jiek"
"蕀","gik"
"蕺","zeip"
"踖","ziek|ciak|jiek"
"箿","jip"
"瘠","jiek"
"鹡","ziek"
"濈","zeip"
"潗","zip"
"檝","ziep|jip"
"輯","jip"
"藉","jiek|jiah"
"蹐","ziek"
"簎","ceek|jaok|jiek"
"襋","gik"
"轚","gek|gey"
"霵","zeip|jeip"
"籍","jiek"
"鏶","ciep|jip"
"鶺","ziek"
"覿","dhek"
"躤","jiah"
"几","gioj|gioi|gex|gjoi|gjoy|jvo"
"己","gij"
"丮","geek"
"妀","gij"
"虮","gioj|gjoi|ge"
"挤","zei|zey"
"脊","ziek"
"掎","geex|gee|keeh"
"戟","geek"
"幾","gioj|gioi|gjoi|gjoy"
"麂","gex"
"撠","geek"
"颳","goat"
"擠","zei|zey"
"穖","gioj"
"蟣","gjoi|gioj"
"彐","geey"
"彑","geey"
"旡","zeim|gioy"
"计","gey"
"记","giy"
"伎","grex|zjeh|gje"
"纪","gij"
"技","grex"
"芰","greh"
"忌","gjih"
"际","ziey"
"妓","grex|gee"
"季","gyih"
"剂","jey|zye"
"垍","gheh"
"茍","gik"
"哜","jey"
"計","gey"
"迹","ziek"
"洎","gheh|geh"
"济","zey|zej"
"既","gioy"
"紀","gij"
"畟","zik|ceik"
"觊","geh"
"記","giy"
"继","gey"
"梞","gjih"
"偈","gret|grey"
"旣","gioy"
"徛","grex|geeh"
"祭","ziey|zaey"
"悸","gvih"
"寄","geeh"
"寂","jek"
"绩","zek"
"惎","gjih"
"蔇","gioy"
"臮","gheh"
"塈","gheh|hioy"
"勣","zek"
"蓟","gey"
"跡","ziek"
"痵","gvih"
"兾","geh"
"際","ziey"
"霁","zey"
"跽","ghex"
"穊","geh"
"鲚","jej"
"誋","gjih"
"暨","gioy|gheh|geit|giit"
"諅","gjih|gii"
"稷","zik"
"鲫","zik|ziek"
"髻","gey"
"薊","gey"
"冀","geh"
"穄","ziey"
"劑","jey|zye"
"襀","ziek"
"檕","gey|kei"
"鮆","zie|jej"
"覬","geh"
"罽","geey"
"濟","zej|zey"
"績","zek"
"檵","gey"
"蹟","ziek"
"鯽","zik|ziek"
"齌","zei|cei|jey"
"鵋","gjih"
"繫","fey|gey"
"穧","zey|ziey|jey"
"癠","zej|jei|jej|jey"
"懻","geh"
"骥","geh"
"蘮","geey"
"瀱","geey"
"鱀","gheh|gjih"
"繼","gey"
"蘻","gey"
"霽","zey"
"鰿","ziek|jaek"
"鰶","ziey"
"鱭","jej"
"驥","geh"
"加","gaa"
"宊","tot"
"佳","gae"
"迦","gia|gaa"
"珈","gaa"
"挟","fep"
"枷","gaa|gja"
"浃","zep"
"痂","gaa"
"浹","zep"
"家","gaa"
"梜","gep|gaap"
"笳","gaa"
"袈","gaa"
"葭","gaa"
"跏","gaa"
"傢","gaa"
"猳","gaa"
"裌","gaep"
"犌","gaa"
"筴","gaep|gep|caek"
"嘉","gaa"
"镓","gaa"
"豭","gaa"
"貑","gaa"
"鴐","gaa"
"鎵","gaa"
"麚","gaa"
"夹","gaep"
"圿","gaet"
"扴","gaet"
"夾","gaep"
"郏","gaep"
"荚","gep"
"郟","gaep"
"恝","gaet|key"
"莢","gep"
"唊","gep"
"戛","gaet"
"铗","gep"
"脥","kief"
"袷","gaep|giap"
"颊","gep"
"蛱","gep"
"跲","gjap|gaep|giap"
"蛺","gep"
"餄","gaep"
"鋏","gep"
"頰","gep"
"鴶","gaet"
"鵊","gaep"
"甲","gaap"
"岬","gaap"
"玾","gaap"
"胛","gaap"
"叚","gaax"
"贾","gaax|gox|gaah"
"钾","gaap|gap"
"假","gaax|gaah"
"斝","gaax"
"婽","gaax"
"椵","gaax"
"賈","gaax|gox|gaah"
"鉀","gap|gaap"
"槚","gaax"
"榎","gaax"
"瘕","gaax|gaa|gaah"
"檟","gaax"
"价","gaah|gaey"
"驾","gaah"
"架","gaah"
"幏","gaa|gaah"
"嫁","gaah"
"稼","gaah"
"價","gaah"
"駕","gaah"
"駱","lak"
"戋","jan"
"幵","gen"
"尖","ziem"
"奸","gaan|gan"
"歼","ziem"
"坚","gen"
"间","gaen|gael"
"戔","jan"
"肩","gen"
"艰","gaen"
"姦","gaan"
"监","gaam|gaab"
"兼","gem|geb"
"菅","gaan"
"菺","gen"
"堅","gen"
"笺","zen"
"猏","gen"
"揃","zier"
"靬","gaen|gion|kan|kal"
"葏","zien"
"葌","gaan"
"間","gaen|gael"
"犍","gion|gren"
"牋","zen"
"傔","keb"
"湔","zien|zen|ziel|jen"
"缄","gaem"
"瑊","zjim|gaem"
"搛","geb|liem"
"蒹","gem"
"椷","faem"
"豣","gen"
"煎","zien|ziel"
"缣","gem"
"監","gaam|gaab"
"箋","zen"
"蕳","gaen"
"蕑","gaen"
"鲣","gen"
"鹣","gem"
"緘","gaem"
"熸","ziem"
"縑","gem"
"麉","gen"
"艱","gaen"
"鞯","zen"
"鳒","faem|gem"
"礛","gaam"
"覸","gaen|gael|beer"
"鵳","gen"
"瀸","ziem"
"櫼","saem"
"殲","ziem"
"鰹","gen"
"囏","gaen"
"虃","ziem"
"韉","zen"
"鑯","ziem"
"囝","geer|neom"
"拣","gaer|lel"
"枧","ger|gel"
"茧","ger"
"柬","gaer"
"俭","gref"
"挸","ger"
"捡","lief"
"笕","ger"
"梘","ger|gel"
"检","geef"
"趼","ger|qen|qel"
"帴","zen|zier|sal|saet|jan"
"减","gaef|faef"
"剪","zier"
"湕","gior"
"揀","gaer|lel"
"堿","gaef"
"硷","gaef"
"睑","geef"
"詃","guer"
"減","gaef|faef"
"裥","gael"
"暕","gaer"
"筧","ger"
"简","gaer"
"骞","keen"
"谫","zier"
"絸","ger"
"戬","zier"
"碱","gaef|ciem"
"戩","zier"
"儉","gref"
"翦","zier"
"撿","lief"
"錽","myaf"
"藆","geer"
"檢","geef"
"蹇","geer|gior"
"謇","geer"
"襇","gael"
"繭","ger"
"瞼","geef"
"簡","gaer"
"鬋","zien|zier|ziel"
"蠒","ger"
"鹹","faem"
"騫","keen"
"鹻","gaef"
"籛","zen|zier|ziel"
"譾","zier"
"襺","ger"
"鹼","gaef|ciem"
"见","gel|fel"
"件","grer"
"見","gel|fel"
"饯","jier|jiel"
"建","giol"
"荐","zel|jel"
"贱","jiel"
"牮","zel"
"剑","giab|gyab"
"栫","jel|jol"
"俴","zier|jier"
"健","gjol"
"舰","faaf"
"涧","gaal"
"揵","gren|gior"
"渐","jief|ziem"
"谏","gaal"
"袸","jel|jon"
"葥","ziel"
"楗","gjor"
"臶","jel|jol"
"践","jier"
"跈","dher|ner"
"锏","gaal"
"毽","giol"
"腱","gjol|gion"
"旔","giol"
"溅","ziel|zen"
"寋","gjor"
"鉴","gaab|gel|gen|gaam"
"键","gjor|gren|grer"
"蔪","jief"
"榗","ziel"
"僭","zeb"
"漸","jief|ziem"
"趝","geb"
"賤","jiel"
"踐","jier"
"踺","gjol"
"箭","ziel"
"劍","giab"
"諓","jier|jiel"
"澗","gaal"
"薦","zel"
"橌","faar"
"鋻","gel|gen"
"鍵","gjor|gren|grer"
"劒","giab"
"劔","giab"
"餞","jier|jiel"
"諫","gaal"
"鞬","gion"
"瞯","faen"
"螹","jiem|jief"
"濺","ziel|zen"
"瀳","zen|jel"
"艦","faaf"
"鐧","gaal"
"聻","neij"
"轞","faaf"
"鑒","gaab|gen"
"鑑","gaab|gaam"
"鑳","grer"
"江","gaoq"
"茳","gaoq"
"将","ziaq|ziac|ciaq"
"姜","giaq"
"豇","gaoq"
"畕","giaq"
"浆","ziaq"
"將","ziaq|ziac|ciaq"
"摪","ziaq"
"僵","giaq"
"螀","ziaq"
"漿","ziaq"
"壃","giaq"
"薑","giaq"
"彊","gjaq|gjag|giac"
"缰","giaq"
"橿","giaq"
"殭","giaq"
"鳉","ziaq"
"螿","ziaq"
"礓","giaq"
"疆","giaq"
"繮","giaq"
"韁","giaq"
"鱂","ziaq"
"讲","gaog"
"奖","ziag"
"桨","ziag"
"蒋","ziag|ziaq"
"蔣","ziag|ziaq"
"槳","ziag"
"獎","ziag"
"耩","gaog"
"膙","giag"
"講","gaog"
"匠","jiac"
"夅","faoq"
"弜","gre|gjag"
"降","gaoc|faoq"
"洚","gaoc|faoq|foq|fuq"
"绛","gaoc"
"弶","gjac"
"絳","gaoc"
"畺","giaq"
"酱","ziac"
"滰","gjag"
"犟","gjac"
"糨","gjac"
"醬","ziac"
"艽","gaau|gju|gwi"
"芁","gaau"
"交","gaau"
"郊","gaau"
"茮","zieu"
"茭","gaau"
"浇","geu|qew"
"娇","geeu|greu|geev"
"姣","gaav|faau"
"骄","geeu"
"胶","gaau|gaaw|kaau|faau"
"敎","gaaw"
"椒","zieu"
"蛟","gaau"
"焦","zieu"
"跤","kaau"
"嘄","qew"
"僬","zieu|ziew|jieu"
"鲛","gaau"
"蕉","zieu"
"嶕","jieu"
"骹","kat|kaau"
"膠","gaau|gaaw|kaau"
"澆","geu|qew"
"憢","heu"
"憍","geeu|keeu"
"嬌","geeu|greu|geev"
"膲","zieu"
"燋","ziak|zieu"
"礁","zieu"
"穚","geeu"
"鹪","zieu"
"鮫","gaau"
"轇","gaau"
"蟭","zieu"
"簥","geeu"
